id	domain	guardrail	title	phase	tier	readiness	gate	status	metric	target	safety_invariant
PERF-D19-G21	D19	G21	WCI secure command transport: exhaustion and fault containment	P4	T0+T1	design	release	specified	fault_completion	fault decision and containment <= 500 us; leaks deadlocks and unsafe retries = 0	Unauthenticated replayed expired or non-authoritative commands cause zero state change
PERF-D19-G22	D19	G22	WCI secure command transport: 72-hour soak stability	P4	T0+T1	design	release	specified	soak_drift	72 h: hard deadline misses = 0; memory growth = 0; p99 drift <= 5%; unexpected safe-state transitions = 0	Unauthenticated replayed expired or non-authoritative commands cause zero state change
PERF-D19-G23	D19	G23	WCI secure command transport: spoor observability overhead	P4	T0+T1	design	release	specified	observability_overhead	spoor enabled adds <= 2% p99 and <= 2% CPU cycles; allocations = 0; torn records = 0	Unauthenticated replayed expired or non-authoritative commands cause zero state change
PERF-D19-G24	D19	G24	WCI secure command transport: same-hardware Linux advantage	P4	T0+T1	design	claim	specified	linux_comparison_ratio	to claim superiority: TinyOS p99 <= 0.5x Linux PREEMPT_RT and <= 0.25x vanilla Linux; footprint <= 0.1x	Unauthenticated replayed expired or non-authoritative commands cause zero state change
PERF-D19-G25	D19	G25	WCI secure command transport: same-hardware ten-times RTOS claim	P4	T0+T1	design	claim	specified	rtos_comparison_ratio	to claim 10x: named primary metric improvement >= 10.0x versus median of at least 3 current RTOS baselines with equivalent safety	Unauthenticated replayed expired or non-authoritative commands cause zero state change
PERF-D20-G01	D20	G01	TCP IP data path: median latency	P3	T0+T1+T2	design	release	specified	latency_us_p50	p50 <= 5 us	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G02	D20	G02	TCP IP data path: p99 latency	P3	T0+T1+T2	design	release	specified	latency_us_p99	p99 <= 15 us	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G03	D20	G03	TCP IP data path: p99.9 tail latency	P3	T0+T1+T2	design	release	specified	latency_us_p99_9	p99.9 <= 30 us	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G04	D20	G04	TCP IP data path: observed maximum and WCET bound	P3	T0+T1+T2	design	release	specified	latency_us_max	observed max <= 50 us and declared bound has >= 20% evidence margin	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G05	D20	G05	TCP IP data path: jitter envelope	P3	T0+T1+T2	design	release	specified	latency_jitter	p99-p50 <= 10 us and run-to-run p99 CV <= 5%	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G06	D20	G06	TCP IP data path: median CPU cycles	P3	T0+T1+T2	design	release	specified	cpu_cycles_p50	p50 <= 15000 cycles	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G07	D20	G07	TCP IP data path: p99 CPU cycles	P3	T0+T1+T2	design	release	specified	cpu_cycles_p99	p99 <= 50000 cycles	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G08	D20	G08	TCP IP data path: microarchitectural efficiency	P3	T0+T1+T2	design	release	specified	instructions_branch_cache	retired instructions <= 100000; branch misses <= 1%; L1D misses <= 3%	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G09	D20	G09	TCP IP data path: image and feature footprint	P3	T0+T1+T2	design	release	specified	image_bytes	feature code plus read-only data delta <= 512 KiB	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G10	D20	G10	TCP IP data path: peak working memory	P3	T0+T1+T2	design	release	specified	working_memory_kib	peak OS-owned working memory for work unit <= 1024 KiB	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G11	D20	G11	TCP IP data path: steady-state allocation count	P3	T0+T1+T2	design	release	specified	allocations_per_operation	heap allocations per steady-state work unit = 0; pool claims are separately counted	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G12	D20	G12	TCP IP data path: allocation and reclamation latency	P3	T0+T1+T2	design	release	specified	allocation_latency_us_max	setup or pool allocation max <= 10 us; reclamation is bounded	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G13	D20	G13	TCP IP data path: queue residence p99	P3	T0+T1+T2	design	release	specified	queue_wait_us_p99	enqueue-to-service p99 <= 100 us	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G14	D20	G14	TCP IP data path: queue processing maximum	P3	T0+T1+T2	design	release	specified	queue_service_us_max	service-start-to-completion max <= 250 us	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G15	D20	G15	TCP IP data path: sustained throughput floor	P3	T0+T1+T2	design	release	specified	throughput_per_second	sustained throughput >= 100000 work units/s where hardware transport is excluded as documented	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G16	D20	G16	TCP IP data path: burst and backpressure safety	P3	T0+T1+T2	design	release	specified	burst_recovery	2x throughput floor for 10 s; bounded queue; safety work completes <= 50 us	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G17	D20	G17	TCP IP data path: cold start latency	P3	T0+T1+T2	design	release	specified	cold_start_ms	cold start <= 100 ms with caches and device state reset as specified	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G18	D20	G18	TCP IP data path: warm restart and reuse latency	P3	T0+T1+T2	design	release	specified	warm_start_us	warm restart or reuse <= 50 us	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G19	D20	G19	TCP IP data path: isolation under competing load	P3	T0+T1+T2	design	release	specified	loaded_degradation	p99 degradation <= 5%; max degradation <= 10%; hard deadline misses = 0	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G20	D20	G20	TCP IP data path: security denial cost and safety	P3	T0+T1+T2	design	release	specified	denial_latency_and_state	denied or malformed work completes <= 18.75 us; state changes = 0; allocations = 0	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G21	D20	G21	TCP IP data path: exhaustion and fault containment	P3	T0+T1+T2	design	release	specified	fault_completion	fault decision and containment <= 50 us; leaks deadlocks and unsafe retries = 0	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G22	D20	G22	TCP IP data path: 72-hour soak stability	P3	T0+T1+T2	design	release	specified	soak_drift	72 h: hard deadline misses = 0; memory growth = 0; p99 drift <= 5%; unexpected safe-state transitions = 0	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G23	D20	G23	TCP IP data path: spoor observability overhead	P3	T0+T1+T2	design	release	specified	observability_overhead	spoor enabled adds <= 2% p99 and <= 2% CPU cycles; allocations = 0; torn records = 0	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G24	D20	G24	TCP IP data path: same-hardware Linux advantage	P3	T0+T1+T2	design	claim	specified	linux_comparison_ratio	to claim superiority: TinyOS p99 <= 0.5x Linux PREEMPT_RT and <= 0.25x vanilla Linux; footprint <= 0.1x	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D20-G25	D20	G25	TCP IP data path: same-hardware ten-times RTOS claim	P3	T0+T1+T2	design	claim	specified	rtos_comparison_ratio	to claim 10x: named primary metric improvement >= 10.0x versus median of at least 3 current RTOS baselines with equivalent safety	Network floods remain outside safety queues and all parser lengths are bounded
PERF-D21-G01	D21	G01	CAN USB and field I O: median latency	P3	T0+HIL	design	release	specified	latency_us_p50	p50 <= 10 us	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G02	D21	G02	CAN USB and field I O: p99 latency	P3	T0+HIL	design	release	specified	latency_us_p99	p99 <= 50 us	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G03	D21	G03	CAN USB and field I O: p99.9 tail latency	P3	T0+HIL	design	release	specified	latency_us_p99_9	p99.9 <= 100 us	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G04	D21	G04	CAN USB and field I O: observed maximum and WCET bound	P3	T0+HIL	design	release	specified	latency_us_max	observed max <= 250 us and declared bound has >= 20% evidence margin	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G05	D21	G05	CAN USB and field I O: jitter envelope	P3	T0+HIL	design	release	specified	latency_jitter	p99-p50 <= 40 us and run-to-run p99 CV <= 5%	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G06	D21	G06	CAN USB and field I O: median CPU cycles	P3	T0+HIL	design	release	specified	cpu_cycles_p50	p50 <= 30000 cycles	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G07	D21	G07	CAN USB and field I O: p99 CPU cycles	P3	T0+HIL	design	release	specified	cpu_cycles_p99	p99 <= 100000 cycles	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G08	D21	G08	CAN USB and field I O: microarchitectural efficiency	P3	T0+HIL	design	release	specified	instructions_branch_cache	retired instructions <= 200000; branch misses <= 1%; L1D misses <= 3%	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G09	D21	G09	CAN USB and field I O: image and feature footprint	P3	T0+HIL	design	release	specified	image_bytes	feature code plus read-only data delta <= 512 KiB	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G10	D21	G10	CAN USB and field I O: peak working memory	P3	T0+HIL	design	release	specified	working_memory_kib	peak OS-owned working memory for work unit <= 1024 KiB	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G11	D21	G11	CAN USB and field I O: steady-state allocation count	P3	T0+HIL	design	release	specified	allocations_per_operation	heap allocations per steady-state work unit = 0; pool claims are separately counted	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G12	D21	G12	CAN USB and field I O: allocation and reclamation latency	P3	T0+HIL	design	release	specified	allocation_latency_us_max	setup or pool allocation max <= 10 us; reclamation is bounded	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G13	D21	G13	CAN USB and field I O: queue residence p99	P3	T0+HIL	design	release	specified	queue_wait_us_p99	enqueue-to-service p99 <= 100 us	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G14	D21	G14	CAN USB and field I O: queue processing maximum	P3	T0+HIL	design	release	specified	queue_service_us_max	service-start-to-completion max <= 250 us	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G15	D21	G15	CAN USB and field I O: sustained throughput floor	P3	T0+HIL	design	release	specified	throughput_per_second	sustained throughput >= 50000 work units/s where hardware transport is excluded as documented	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G16	D21	G16	CAN USB and field I O: burst and backpressure safety	P3	T0+HIL	design	release	specified	burst_recovery	2x throughput floor for 10 s; bounded queue; safety work completes <= 250 us	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G17	D21	G17	CAN USB and field I O: cold start latency	P3	T0+HIL	design	release	specified	cold_start_ms	cold start <= 100 ms with caches and device state reset as specified	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G18	D21	G18	CAN USB and field I O: warm restart and reuse latency	P3	T0+HIL	design	release	specified	warm_start_us	warm restart or reuse <= 100 us	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G19	D21	G19	CAN USB and field I O: isolation under competing load	P3	T0+HIL	design	release	specified	loaded_degradation	p99 degradation <= 5%; max degradation <= 10%; hard deadline misses = 0	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G20	D21	G20	CAN USB and field I O: security denial cost and safety	P3	T0+HIL	design	release	specified	denial_latency_and_state	denied or malformed work completes <= 62.5 us; state changes = 0; allocations = 0	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G21	D21	G21	CAN USB and field I O: exhaustion and fault containment	P3	T0+HIL	design	release	specified	fault_completion	fault decision and containment <= 250 us; leaks deadlocks and unsafe retries = 0	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G22	D21	G22	CAN USB and field I O: 72-hour soak stability	P3	T0+HIL	design	release	specified	soak_drift	72 h: hard deadline misses = 0; memory growth = 0; p99 drift <= 5%; unexpected safe-state transitions = 0	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G23	D21	G23	CAN USB and field I O: spoor observability overhead	P3	T0+HIL	design	release	specified	observability_overhead	spoor enabled adds <= 2% p99 and <= 2% CPU cycles; allocations = 0; torn records = 0	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G24	D21	G24	CAN USB and field I O: same-hardware Linux advantage	P3	T0+HIL	design	claim	specified	linux_comparison_ratio	to claim superiority: TinyOS p99 <= 0.5x Linux PREEMPT_RT and <= 0.25x vanilla Linux; footprint <= 0.1x	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D21-G25	D21	G25	CAN USB and field I O: same-hardware ten-times RTOS claim	P3	T0+HIL	design	claim	specified	rtos_comparison_ratio	to claim 10x: named primary metric improvement >= 10.0x versus median of at least 3 current RTOS baselines with equivalent safety	Bus faults and malformed descriptors cannot escape the driver capability boundary
PERF-D22-G01	D22	G01	Opt-in driver lifecycle: median latency	P7	T0+HIL	design	release	specified	latency_us_p50	p50 <= 100 us	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G02	D22	G02	Opt-in driver lifecycle: p99 latency	P7	T0+HIL	design	release	specified	latency_us_p99	p99 <= 500 us	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G03	D22	G03	Opt-in driver lifecycle: p99.9 tail latency	P7	T0+HIL	design	release	specified	latency_us_p99_9	p99.9 <= 1000 us	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G04	D22	G04	Opt-in driver lifecycle: observed maximum and WCET bound	P7	T0+HIL	design	release	specified	latency_us_max	observed max <= 2000 us and declared bound has >= 20% evidence margin	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G05	D22	G05	Opt-in driver lifecycle: jitter envelope	P7	T0+HIL	design	release	specified	latency_jitter	p99-p50 <= 400 us and run-to-run p99 CV <= 5%	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G06	D22	G06	Opt-in driver lifecycle: median CPU cycles	P7	T0+HIL	design	release	specified	cpu_cycles_p50	p50 <= 300000 cycles	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G07	D22	G07	Opt-in driver lifecycle: p99 CPU cycles	P7	T0+HIL	design	release	specified	cpu_cycles_p99	p99 <= 1000000 cycles	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G08	D22	G08	Opt-in driver lifecycle: microarchitectural efficiency	P7	T0+HIL	design	release	specified	instructions_branch_cache	retired instructions <= 2000000; branch misses <= 1%; L1D misses <= 3%	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G09	D22	G09	Opt-in driver lifecycle: image and feature footprint	P7	T0+HIL	design	release	specified	image_bytes	disabled driver delta = 0 bytes; enabled driver code <= 256 KiB	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G10	D22	G10	Opt-in driver lifecycle: peak working memory	P7	T0+HIL	design	release	specified	working_memory_kib	peak OS-owned working memory for work unit <= 256 KiB	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G11	D22	G11	Opt-in driver lifecycle: steady-state allocation count	P7	T0+HIL	design	release	specified	allocations_per_operation	heap allocations per steady-state work unit = 0; pool claims are separately counted	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G12	D22	G12	Opt-in driver lifecycle: allocation and reclamation latency	P7	T0+HIL	design	release	specified	allocation_latency_us_max	setup or pool allocation max <= 10 us; reclamation is bounded	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G13	D22	G13	Opt-in driver lifecycle: queue residence p99	P7	T0+HIL	design	release	specified	queue_wait_us_p99	enqueue-to-service p99 <= 500 us	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G14	D22	G14	Opt-in driver lifecycle: queue processing maximum	P7	T0+HIL	design	release	specified	queue_service_us_max	service-start-to-completion max <= 1000 us	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G15	D22	G15	Opt-in driver lifecycle: sustained throughput floor	P7	T0+HIL	design	release	specified	throughput_per_second	sustained throughput >= 1000 work units/s where hardware transport is excluded as documented	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G16	D22	G16	Opt-in driver lifecycle: burst and backpressure safety	P7	T0+HIL	design	release	specified	burst_recovery	2x throughput floor for 10 s; bounded queue; safety work completes <= 2000 us	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G17	D22	G17	Opt-in driver lifecycle: cold start latency	P7	T0+HIL	design	release	specified	cold_start_ms	cold start <= 20 ms with caches and device state reset as specified	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G18	D22	G18	Opt-in driver lifecycle: warm restart and reuse latency	P7	T0+HIL	design	release	specified	warm_start_us	warm restart or reuse <= 2000 us	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G19	D22	G19	Opt-in driver lifecycle: isolation under competing load	P7	T0+HIL	design	release	specified	loaded_degradation	p99 degradation <= 5%; max degradation <= 10%; hard deadline misses = 0	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G20	D22	G20	Opt-in driver lifecycle: security denial cost and safety	P7	T0+HIL	design	release	specified	denial_latency_and_state	denied or malformed work completes <= 625 us; state changes = 0; allocations = 0	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G21	D22	G21	Opt-in driver lifecycle: exhaustion and fault containment	P7	T0+HIL	design	release	specified	fault_completion	fault decision and containment <= 2000 us; leaks deadlocks and unsafe retries = 0	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G22	D22	G22	Opt-in driver lifecycle: 72-hour soak stability	P7	T0+HIL	design	release	specified	soak_drift	72 h: hard deadline misses = 0; memory growth = 0; p99 drift <= 5%; unexpected safe-state transitions = 0	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G23	D22	G23	Opt-in driver lifecycle: spoor observability overhead	P7	T0+HIL	design	release	specified	observability_overhead	spoor enabled adds <= 2% p99 and <= 2% CPU cycles; allocations = 0; torn records = 0	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G24	D22	G24	Opt-in driver lifecycle: same-hardware Linux advantage	P7	T0+HIL	design	claim	specified	linux_comparison_ratio	to claim superiority: TinyOS p99 <= 0.5x Linux PREEMPT_RT and <= 0.25x vanilla Linux; footprint <= 0.1x	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D22-G25	D22	G25	Opt-in driver lifecycle: same-hardware ten-times RTOS claim	P7	T0+HIL	design	claim	specified	rtos_comparison_ratio	to claim 10x: named primary metric improvement >= 10.0x versus median of at least 3 current RTOS baselines with equivalent safety	An unselected driver contributes zero executable bytes capabilities IRQs DMA or attack surface
PERF-D23-G01	D23	G01	Shell config and audit query: median latency	P2	Host+T0+T1+T2	design	release	specified	latency_us_p50	p50 <= 20 us	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G02	D23	G02	Shell config and audit query: p99 latency	P2	Host+T0+T1+T2	design	release	specified	latency_us_p99	p99 <= 50 us	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G03	D23	G03	Shell config and audit query: p99.9 tail latency	P2	Host+T0+T1+T2	design	release	specified	latency_us_p99_9	p99.9 <= 100 us	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G04	D23	G04	Shell config and audit query: observed maximum and WCET bound	P2	Host+T0+T1+T2	design	release	specified	latency_us_max	observed max <= 250 us and declared bound has >= 20% evidence margin	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G05	D23	G05	Shell config and audit query: jitter envelope	P2	Host+T0+T1+T2	design	release	specified	latency_jitter	p99-p50 <= 30 us and run-to-run p99 CV <= 5%	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G06	D23	G06	Shell config and audit query: median CPU cycles	P2	Host+T0+T1+T2	design	release	specified	cpu_cycles_p50	p50 <= 50000 cycles	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G07	D23	G07	Shell config and audit query: p99 CPU cycles	P2	Host+T0+T1+T2	design	release	specified	cpu_cycles_p99	p99 <= 150000 cycles	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G08	D23	G08	Shell config and audit query: microarchitectural efficiency	P2	Host+T0+T1+T2	design	release	specified	instructions_branch_cache	retired instructions <= 300000; branch misses <= 1%; L1D misses <= 3%	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G09	D23	G09	Shell config and audit query: image and feature footprint	P2	Host+T0+T1+T2	design	release	specified	image_bytes	feature code plus read-only data delta <= 512 KiB	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G10	D23	G10	Shell config and audit query: peak working memory	P2	Host+T0+T1+T2	design	release	specified	working_memory_kib	peak OS-owned working memory for work unit <= 1024 KiB	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G11	D23	G11	Shell config and audit query: steady-state allocation count	P2	Host+T0+T1+T2	design	release	specified	allocations_per_operation	heap allocations per steady-state work unit = 0; pool claims are separately counted	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G12	D23	G12	Shell config and audit query: allocation and reclamation latency	P2	Host+T0+T1+T2	design	release	specified	allocation_latency_us_max	setup or pool allocation max <= 10 us; reclamation is bounded	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G13	D23	G13	Shell config and audit query: queue residence p99	P2	Host+T0+T1+T2	design	release	specified	queue_wait_us_p99	enqueue-to-service p99 <= 100 us	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G14	D23	G14	Shell config and audit query: queue processing maximum	P2	Host+T0+T1+T2	design	release	specified	queue_service_us_max	service-start-to-completion max <= 250 us	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G15	D23	G15	Shell config and audit query: sustained throughput floor	P2	Host+T0+T1+T2	design	release	specified	throughput_per_second	sustained throughput >= 10000 work units/s where hardware transport is excluded as documented	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G16	D23	G16	Shell config and audit query: burst and backpressure safety	P2	Host+T0+T1+T2	design	release	specified	burst_recovery	2x throughput floor for 10 s; bounded queue; safety work completes <= 250 us	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G17	D23	G17	Shell config and audit query: cold start latency	P2	Host+T0+T1+T2	design	release	specified	cold_start_ms	cold start <= 25 ms with caches and device state reset as specified	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G18	D23	G18	Shell config and audit query: warm restart and reuse latency	P2	Host+T0+T1+T2	design	release	specified	warm_start_us	warm restart or reuse <= 250 us	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G19	D23	G19	Shell config and audit query: isolation under competing load	P2	Host+T0+T1+T2	design	release	specified	loaded_degradation	p99 degradation <= 5%; max degradation <= 10%; hard deadline misses = 0	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G20	D23	G20	Shell config and audit query: security denial cost and safety	P2	Host+T0+T1+T2	design	release	specified	denial_latency_and_state	denied or malformed work completes <= 62.5 us; state changes = 0; allocations = 0	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G21	D23	G21	Shell config and audit query: exhaustion and fault containment	P2	Host+T0+T1+T2	design	release	specified	fault_completion	fault decision and containment <= 250 us; leaks deadlocks and unsafe retries = 0	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G22	D23	G22	Shell config and audit query: 72-hour soak stability	P2	Host+T0+T1+T2	design	release	specified	soak_drift	72 h: hard deadline misses = 0; memory growth = 0; p99 drift <= 5%; unexpected safe-state transitions = 0	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G23	D23	G23	Shell config and audit query: spoor observability overhead	P2	Host+T0+T1+T2	design	release	specified	observability_overhead	spoor enabled adds <= 2% p99 and <= 2% CPU cycles; allocations = 0; torn records = 0	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G24	D23	G24	Shell config and audit query: same-hardware Linux advantage	P2	Host+T0+T1+T2	design	claim	specified	linux_comparison_ratio	to claim superiority: TinyOS p99 <= 0.5x Linux PREEMPT_RT and <= 0.25x vanilla Linux; footprint <= 0.1x	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D23-G25	D23	G25	Shell config and audit query: same-hardware ten-times RTOS claim	P2	Host+T0+T1+T2	design	claim	specified	rtos_comparison_ratio	to claim 10x: named primary metric improvement >= 10.0x versus median of at least 3 current RTOS baselines with equivalent safety	The shell has no direct kernel or driver mutation path and configuration fails closed
PERF-D24-G01	D24	G01	Watchdog fault and deploy recovery: median latency	P1.5	T0+HIL	partial	release	specified	latency_us_p50	p50 <= 50 us	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G02	D24	G02	Watchdog fault and deploy recovery: p99 latency	P1.5	T0+HIL	partial	release	specified	latency_us_p99	p99 <= 100 us	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G03	D24	G03	Watchdog fault and deploy recovery: p99.9 tail latency	P1.5	T0+HIL	partial	release	specified	latency_us_p99_9	p99.9 <= 250 us	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G04	D24	G04	Watchdog fault and deploy recovery: observed maximum and WCET bound	P1.5	T0+HIL	partial	release	specified	latency_us_max	observed max <= 500 us and declared bound has >= 20% evidence margin	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G05	D24	G05	Watchdog fault and deploy recovery: jitter envelope	P1.5	T0+HIL	partial	release	specified	latency_jitter	p99-p50 <= 50 us and run-to-run p99 CV <= 5%	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G06	D24	G06	Watchdog fault and deploy recovery: median CPU cycles	P1.5	T0+HIL	partial	release	specified	cpu_cycles_p50	p50 <= 100000 cycles	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G07	D24	G07	Watchdog fault and deploy recovery: p99 CPU cycles	P1.5	T0+HIL	partial	release	specified	cpu_cycles_p99	p99 <= 300000 cycles	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G08	D24	G08	Watchdog fault and deploy recovery: microarchitectural efficiency	P1.5	T0+HIL	partial	release	specified	instructions_branch_cache	retired instructions <= 600000; branch misses <= 1%; L1D misses <= 3%	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G09	D24	G09	Watchdog fault and deploy recovery: image and feature footprint	P1.5	T0+HIL	partial	release	specified	image_bytes	feature code plus read-only data delta <= 256 KiB	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G10	D24	G10	Watchdog fault and deploy recovery: peak working memory	P1.5	T0+HIL	partial	release	specified	working_memory_kib	peak OS-owned working memory for work unit <= 512 KiB	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G11	D24	G11	Watchdog fault and deploy recovery: steady-state allocation count	P1.5	T0+HIL	partial	release	specified	allocations_per_operation	heap allocations per steady-state work unit = 0; pool claims are separately counted	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G12	D24	G12	Watchdog fault and deploy recovery: allocation and reclamation latency	P1.5	T0+HIL	partial	release	specified	allocation_latency_us_max	setup or pool allocation max <= 10 us; reclamation is bounded	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G13	D24	G13	Watchdog fault and deploy recovery: queue residence p99	P1.5	T0+HIL	partial	release	specified	queue_wait_us_p99	enqueue-to-service p99 <= 100 us	Every fault reaches the documented safe state before restart rollback or retry
PERF-D24-G14	D24	G14	Watchdog fault and deploy recovery: queue processing maximum	P1.5	T0+HIL	partial	release	specified	queue_service_us_max	service-start-to-completion max <= 250 us	Every fault reaches the documented safe state before restart rollback or retry
